"dataset_ID","meantimes","coniferous_woodland_sum","deciduous_woodland_sum","wet_woodland_sum","pasture_sum","wet_meadow_sum","arable_sum","heath_sum"
"20279",13141.824,0.05172,0.15517,0.01724,0.18966,0.06897,0.5,0
"20279",13202.816,0,0.16667,0,0.05556,0.05556,0.66667,0
"20279",13415.984,0.025,0.2,0,0.05,0.05,0.525,0
"20279",13703.382,0.05405,0.13514,0,0.16216,0.02703,0.45946,0.02703
"20279",13885.759,0.1,0.35,0,0.2,0.05,0.1,0
"20285",-24.786,0.1976,0.33832,0.03593,0.16766,0.08383,0.0479,0.11677
"20285",20.623,0.11204,0.36134,0.03081,0.21289,0.08683,0.04762,0.13165
"20285",68.926,0.12586,0.33181,0.04577,0.2357,0.04805,0.05034,0.15561
"20285",114.18,0.12911,0.37722,0.03544,0.16962,0.08101,0.04051,0.16203
"20285",155.622,0.10811,0.47297,0.03716,0.15203,0.0473,0.02703,0.14189
"20285",196.772,0.11392,0.35696,0.02025,0.17975,0.10886,0.02532,0.19494
"20285",239.789,0.10774,0.40404,0.0404,0.17172,0.09091,0.04714,0.13468
"20285",283.671,0.11033,0.42254,0.05164,0.12207,0.09155,0.01174,0.1784
"20285",324.84,0.15593,0.34096,0.04158,0.21622,0.06237,0.04782,0.12474
"20285",367.161,0.19753,0.33951,0.03395,0.16049,0.07407,0.0216,0.16049
"20285",410.335,0.19333,0.45667,0.03,0.11333,0.04,0.02667,0.12667
"20285",453.142,0.21674,0.35193,0.02575,0.1588,0.05579,0.03433,0.13948
"20285",495.395,0.15285,0.40674,0.04663,0.17098,0.04663,0.03368,0.13731
"20285",540.975,0.18006,0.34349,0.03878,0.1385,0.06648,0.04155,0.1662
"20285",597.652,0.18016,0.39948,0.04178,0.15144,0.08355,0.01305,0.12272
"20285",676.369,0.26419,0.26614,0.03718,0.16047,0.09589,0.03327,0.13503
"20285",729.25,0.15488,0.37374,0.05051,0.12458,0.10101,0.02357,0.16498
"20285",775.722,0.17045,0.43182,0.02841,0.17614,0.05682,0.03977,0.08807
"20285",821.33,0.28727,0.38182,0.05091,0.09455,0.05818,0.01455,0.10545
"20285",868.515,0.18444,0.4611,0.0317,0.10086,0.05187,0.01729,0.13545
"20285",921.495,0.31266,0.33499,0.03474,0.11166,0.03722,0.03474,0.12407
"20285",997.895,0.31343,0.34179,0.04179,0.11791,0.05075,0.02239,0.09104
"20285",1051.665,0.26835,0.32152,0.02532,0.10127,0.08101,0.02025,0.17722
"20285",1096.329,0.18056,0.40625,0.04861,0.15625,0.05903,0.03125,0.09722
"20285",1142.243,0.15665,0.35622,0.03004,0.13305,0.08584,0.02361,0.20386
"20285",1194.402,0.15084,0.39106,0.05028,0.1257,0.08939,0.01397,0.17039
"20285",1261.164,0.2093,0.33887,0.02658,0.10299,0.07641,0.01661,0.21595
"20285",1324.374,0.17091,0.38545,0.03273,0.12364,0.06545,0.04,0.17091
"20285",1377.134,0.20588,0.37647,0.03529,0.08824,0.07353,0.02059,0.18824
"20285",1427.568,0.1784,0.38028,0.03991,0.12676,0.08451,0.01643,0.15258
"20285",1478.16,0.21302,0.36686,0.0355,0.12229,0.06903,0.01578,0.1716
"20285",1534.179,0.25905,0.34857,0.02095,0.11048,0.0819,0.02476,0.13905
"20285",1601.534,0.26211,0.33333,0.03704,0.11396,0.05413,0.01709,0.17094
"20285",1627.067,0.2629,0.36118,0.06634,0.086,0.06634,0.02948,0.11548
"20285",1647.909,0.31663,0.32866,0.0501,0.1022,0.04208,0.01202,0.13627
"20285",1668.015,0.25376,0.40645,0.04301,0.08602,0.10108,0.0129,0.08817
"20285",1688.133,0.31579,0.32895,0.04699,0.09398,0.06391,0.01316,0.13534
"20285",1708.45,0.30075,0.27632,0.04323,0.09023,0.07707,0.01316,0.18233
"20285",1730.976,0.32029,0.33496,0.05134,0.11002,0.05134,0.022,0.0978
"20285",1770.387,0.36806,0.27778,0.03125,0.14236,0.07639,0.01042,0.07986
"20285",1818.801,0.39189,0.27027,0.04054,0.09189,0.07297,0.01892,0.11351
"20285",1880.373,0.28655,0.38012,0.03801,0.11404,0.0614,0.02339,0.09064
"20285",1987.046,0.30025,0.32506,0.0273,0.09429,0.10174,0.02481,0.12159
"20285",2080.529,0.28381,0.33925,0.04878,0.102,0.06208,0.02439,0.12417
"20285",2180.501,0.2551,0.43537,0.04762,0.06463,0.04252,0.0051,0.14286
"20285",2312.946,0.23112,0.43478,0.02975,0.0984,0.0595,0.01373,0.13043
"20285",2420.027,0.19683,0.37783,0.0362,0.12896,0.06109,0.03167,0.15385
"20285",2518.382,0.23158,0.37544,0.0386,0.12632,0.07719,0.02456,0.10877
"20285",2633.043,0.25779,0.38244,0.03966,0.07082,0.04249,0.01983,0.17564
"20285",2911.059,0.27599,0.36559,0.03584,0.1147,0.03943,0.01434,0.14337
"20285",3153.267,0.2875,0.41562,0.025,0.08438,0.02812,0.00938,0.15
"20285",3389.112,0.19528,0.34979,0.02575,0.09657,0.07296,0.01717,0.22318
"20285",3646.034,0.21727,0.40947,0.039,0.11142,0.02786,0.01393,0.1727
"20285",3812.146,0.38378,0.22973,0.05946,0.1,0.05946,0.00541,0.15946
"20285",3921.529,0.33007,0.33333,0.03595,0.0817,0.04575,0.01144,0.15359
"20285",4040.771,0.31263,0.31864,0.07214,0.08417,0.03607,0.02405,0.14429
"20285",4192.418,0.33025,0.34758,0.04619,0.08661,0.03926,0.00924,0.13857
"20285",4375.6,0.35714,0.36571,0.02,0.07429,0.04,0.00857,0.12571
"20285",4570.52,0.43421,0.32237,0.04737,0.03421,0.03289,0.00132,0.12368
"20285",4704.71,0.35227,0.36591,0.06591,0.09545,0.00455,0.01136,0.1
"20285",4775.337,0.37,0.39667,0.04667,0.03167,0.02333,0.01167,0.115
"20285",4852.568,0.32068,0.33122,0.04641,0.07384,0.04852,0.01477,0.15823
"20285",4971.804,0.35398,0.36578,0.0472,0.0413,0.0354,0.0059,0.14307
"20285",5075.552,0.36124,0.30861,0.04785,0.04067,0.04545,0.01914,0.16268
"20285",5194.575,0.37375,0.35548,0.05648,0.03654,0.03821,0.00664,0.12791
"20285",5276.65,0.31395,0.40233,0.06047,0.03953,0.04651,0.00465,0.12093
"20285",5347.882,0.34069,0.31546,0.06625,0.03785,0.03155,0.01893,0.17981
"20285",5417.383,0.26122,0.40612,0.02449,0.0449,0.04082,0.0102,0.20612
"20285",5500.427,0.44472,0.25879,0.06281,0.05779,0.02261,0.01256,0.13568
"20285",5639.884,0.48546,0.2263,0.04425,0.03919,0.05436,0.00632,0.12769
"20285",5747.999,0.43762,0.27255,0.06142,0.04223,0.07102,0.00768,0.10365
"20285",5852.611,0.35922,0.3034,0.04854,0.13107,0.03883,0.00728,0.09951
"20285",5961.322,0.30806,0.36967,0.06635,0.09716,0.03791,0.01422,0.09716
"20285",6109.046,0.26195,0.37522,0.11858,0.0708,0.04248,0.00531,0.09558
"20285",6215.663,0.37397,0.41096,0.04658,0.02055,0.03562,0.00685,0.1
"20285",6301.081,0.41869,0.32523,0.03738,0.06355,0.03364,0.00561,0.10841
"20285",6379.147,0.31078,0.42918,0.06977,0.04017,0.03171,0.00634,0.10782
"20285",6455.576,0.39668,0.38311,0.03469,0.03167,0.02866,0.00452,0.11916
"20285",6531.27,0.37104,0.37858,0.06184,0.05882,0.03017,0.00151,0.09502
"20285",6609.209,0.30261,0.43086,0.04609,0.05411,0.03206,0.01202,0.11824
"20285",6694.054,0.35832,0.33283,0.05847,0.08546,0.04648,0.01649,0.08696
"20285",6805.819,0.37833,0.38973,0.10456,0.02662,0.03612,0.0038,0.04563
"20285",6962.406,0.45688,0.2829,0.06657,0.059,0.03933,0.00756,0.0711
"20285",7134.85,0.33205,0.44015,0.05598,0.05985,0.03668,0.01351,0.05019
"20285",7246.399,0.37609,0.43043,0.04783,0.04348,0.05,0.0087,0.03261
"20285",7341.962,0.43197,0.2619,0.07823,0.10204,0.02041,0.04082,0.05442
"20285",7428.49,0.42361,0.34375,0.07118,0.0625,0.03472,0.01215,0.04514
"20285",7511.944,0.3442,0.44399,0.05906,0.06517,0.02648,0,0.03055
"20285",7593.357,0.36658,0.38544,0.08625,0.0566,0.03774,0.0027,0.03774
"20285",7679.606,0.39659,0.35523,0.07543,0.08273,0.02433,0.00487,0.03406
"20285",7766.667,0.38292,0.4109,0.04566,0.0648,0.02798,0.00295,0.03976
"20285",7866.165,0.34333,0.43333,0.05,0.07,0.06333,0.00333,0.01333
"20285",7981.346,0.2226,0.49658,0.05479,0.10274,0.04281,0.00342,0.04452
"20285",8099.53,0.3509,0.31777,0.01958,0.12349,0.04217,0.02108,0.0738
"20285",8220.738,0.3665,0.3466,0.03483,0.09453,0.06633,0.01327,0.0398
"20285",8342.864,0.33168,0.34901,0.0495,0.10891,0.06436,0.00495,0.04208
"20285",8518.939,0.33791,0.37221,0.02401,0.11321,0.05832,0.00343,0.03087
"20285",8714.969,0.31102,0.32087,0.02953,0.14961,0.05906,0.00984,0.04724
"20285",8890.649,0.27988,0.40962,0.03644,0.09913,0.0481,0.00437,0.06414
"20285",9086.06,0.32962,0.38976,0.04677,0.06459,0.049,0.00668,0.03341
"20285",9205.695,0.32092,0.4539,0.04078,0.06206,0.03014,0.00177,0.02482
"20285",9296.615,0.1388,0.52508,0.01505,0.1087,0.02508,0.00167,0.05518
"20285",9355.336,0.09714,0.53143,0.01143,0.04429,0.04286,0.01,0.09
"20285",9408.477,0.04717,0.43868,0.01887,0.06604,0.02358,0.10849,0.08019
"20285",9461.101,0.02857,0.05714,0,0.05714,0.02857,0.62857,0
"20285",9511.095,0,0.15385,0.07692,0.03846,0,0.73077,0
"20285",9559.873,0.01099,0.03297,0.01099,0.10989,0.02198,0.74725,0.01099
"20285",9606.758,0.00877,0.04386,0.00877,0.0614,0,0.77193,0.00877
"20285",9652.223,0,0.01754,0.03509,0.08772,0.03509,0.75439,0
"20285",9696.272,0.00714,0.02857,0.00714,0.02857,0.25,0.63571,0
"20285",9740.617,0.06818,0,0.04545,0.06818,0.04545,0.61364,0.02273
"20285",9788.21,0.01724,0,0,0.17241,0.03448,0.75862,0
"20285",9836.621,0,0.17021,0.06383,0.10638,0,0.55319,0
"20285",9883.364,0,0,0.16667,0.16667,0,0.33333,0
"20285",9972.528,0,0.14894,0.02128,0.14894,0.02128,0.55319,0
"20285",10017.092,0,0.1087,0.04348,0.06522,0,0.73913,0
"20285",10058.364,0,0,0,0,0,0.5,0
"20293",87.878,0.15663,0.49157,0.03373,0.09157,0.08675,0.00482,0.12289
"20293",271.454,0.2511,0.4141,0.00881,0.12335,0.10132,0.00881,0.08811
"20293",430.178,0.25436,0.38676,0.03833,0.09756,0.1115,0.00697,0.10453
"20293",580.431,0.25248,0.4604,0.02475,0.06436,0.09901,0.0099,0.08416
"20293",732.624,0.22414,0.5,0.01724,0.0931,0.07931,0.01379,0.06207
"20293",895.092,0.25074,0.40708,0.03835,0.0649,0.12094,0.0059,0.0767
"20293",1083.329,0.21752,0.44109,0.02719,0.03323,0.09366,0.01813,0.16616
"20293",1381.683,0.22472,0.43071,0.0412,0.07865,0.08614,0.00375,0.12734
"20293",1626.66,0.32589,0.33482,0.04688,0.08036,0.09598,0.01116,0.10045
"20293",1841.484,0.26506,0.49799,0.02811,0.04819,0.04418,0.01205,0.09237
"20293",2067.101,0.23238,0.4752,0.047,0.09138,0.04178,0.00261,0.10444
"20293",2349.608,0.16742,0.44344,0.07692,0.07692,0.09955,0,0.1267
"20293",2433.377,0.22333,0.45667,0.03,0.06667,0.09667,0.01333,0.11
"20293",2562.154,0.3201,0.44913,0.05211,0.03722,0.07444,0.00744,0.04963
"20293",2620.733,0.20157,0.45812,0.02356,0.07853,0.09686,0.00262,0.12565
"20293",2733.403,0.22222,0.45478,0.04651,0.05685,0.12403,0.00517,0.08786
"20293",2848.313,0.26875,0.4375,0.03958,0.06667,0.07083,0.00625,0.10417
"20293",2975.05,0.28691,0.4234,0.04457,0.08914,0.0585,0.00836,0.07799
"20293",3157.439,0.24291,0.4919,0.02227,0.07895,0.05466,0.0081,0.09109
"20293",3319.905,0.29496,0.44844,0.05036,0.03837,0.04796,0.00959,0.10552
"20293",3577.456,0.25442,0.48763,0.01767,0.06714,0.04594,0.01413,0.09541
"20293",3818.08,0.25,0.44828,0.03448,0.06897,0.04957,0.01293,0.12716
"20293",4035.063,0.25108,0.52814,0.0303,0.03896,0.05195,0.0303,0.06494
"20293",4258.429,0.32105,0.40877,0.07193,0.05263,0.05439,0.01228,0.06842
"20293",4520.673,0.33537,0.38821,0.04065,0.06301,0.06301,0.00813,0.08537
"20293",4742.735,0.3191,0.37528,0.04045,0.06742,0.08989,0.00674,0.08764
"20293",4801.781,0.23877,0.49409,0.03783,0.03783,0.06856,0.00473,0.11348
"20293",4856.486,0.21992,0.53527,0.04564,0.07469,0.05394,0.0083,0.04564
"20293",4962.987,0.23176,0.51073,0.04292,0.0515,0.04721,0.00858,0.103
"20293",5077.762,0.25874,0.49301,0.05944,0.04196,0.03846,0.01748,0.07692
"20293",5235.327,0.23404,0.49362,0.05957,0.05106,0.05957,0.00426,0.08085
"20293",5353.092,0.2449,0.47449,0.04082,0.05357,0.06378,0.0102,0.10714
"20293",5478.078,0.21444,0.53611,0.04595,0.02188,0.0547,0.00875,0.09409
"20293",5614.995,0.24887,0.44796,0.0543,0.05204,0.07466,0.01131,0.10407
"20293",5729.731,0.34848,0.41667,0.06061,0.02652,0.06439,0.01136,0.04924
"20293",5852.525,0.33226,0.4129,0.04839,0.03871,0.06129,0.00323,0.09032
"20293",5927.566,0.18803,0.54701,0.04701,0.04274,0.05556,0.00427,0.11111
"20293",6000.185,0.24163,0.51914,0.05502,0.03349,0.07416,0.01435,0.05024
"20293",6164.254,0.22741,0.49563,0.05831,0.04665,0.07289,0.00875,0.06122
"20293",6360.584,0.19588,0.63144,0.03351,0.03351,0.01804,0.00258,0.06959
"20293",6537.104,0.28311,0.54795,0.06621,0.02968,0.02283,0.00228,0.02968
"20293",6725.004,0.19476,0.57303,0.07116,0.06367,0.03371,0,0.03371
"20293",7119.906,0.26682,0.56381,0.06032,0.02784,0.03016,0.00232,0.03248
"20293",7525.382,0.28779,0.50581,0.0407,0.05814,0.04651,0,0.02907
"20293",7556.316,0.22581,0.55556,0.0681,0.03226,0.04301,0,0.02151
"20293",7584.538,0.30957,0.44603,0.04684,0.06314,0.06517,0.00204,0.02851
"20293",7615.788,0.35328,0.46724,0.03419,0.03989,0.04843,0,0.03704
"20293",7757.56,0.31515,0.46061,0.05455,0.06061,0.04242,0.00303,0.03636
"20293",7944.08,0.22287,0.54457,0.03682,0.06783,0.06395,0,0.03101
"20293",8129.755,0.24564,0.51308,0.03052,0.09012,0.05523,0.00291,0.03634
"20293",8328.434,0.24434,0.52262,0.02489,0.0724,0.03846,0.00452,0.04072
"20293",8508.503,0.28846,0.47308,0.03269,0.07308,0.06346,0.00192,0.02115
"20293",8584.271,0.22597,0.4941,0.02867,0.07926,0.06071,0.00337,0.03204
"20293",8662.394,0.18021,0.57951,0.02473,0.0742,0.03534,0.0106,0.0318
"20293",8910.989,0.08311,0.69973,0.03217,0.07239,0.03485,0.00804,0.01877
"20293",9209.497,0.06626,0.50231,0.00924,0.06626,0.02465,0.00924,0.02311
"20293",9539.375,0.04641,0.72152,0.00844,0.05907,0.03797,0.01266,0.04219
"20293",9890.416,0.04715,0.56974,0.00786,0.02947,0.01768,0.00393,0.0275
"20293",10194.531,0.0407,0.57364,0.00775,0.06783,0.04651,0.01744,0.06202
"20293",10328.481,0.02051,0.55641,0.03846,0.07179,0.04103,0.02821,0.13333
"20293",11170.844,0.02339,0.36842,0.08772,0.11696,0.12281,0.07602,0.19298
"20293",11593.527,0,0.23333,0.2,0.3,0.06667,0.2,0
"20293",12027.419,0,0.30435,0.13043,0.06522,0.02174,0.43478,0
"20293",12546.825,0.08333,0.05556,0.02778,0.11111,0.08333,0.55556,0
"20293",12931.181,0,0.04545,0,0,0,0.81818,0
"20293",13274.895,0,0.01852,0.01852,0,0,0.90741,0
"20293",13383.977,0,1,0,0,0,0,0
"20293",13459.354,0,0,0,0,0,1,0
"20293",13583.298,0,0.22222,0,0,0.22222,0.55556,0
"21790",2364.181,0.43529,0.48235,0.06405,0.00392,0.00261,0,0.00719
"21790",2456.48,0.43346,0.49027,0.05759,0.00623,0.00545,0.00311,0.00078
"21790",2546.604,0.48867,0.42422,0.07153,0.00425,0.00071,0.00283,0.00567
"21790",2636.342,0.49204,0.44425,0.05044,0.00177,0.00442,0,0.00354
"21790",2727.437,0.5705,0.35656,0.05716,0.00218,0.00272,0.00054,0.00599
"21790",2814.112,0.61614,0.313,0.05792,0.0037,0.00246,0,0.00246
"21790",2905.901,0.5191,0.39517,0.06002,0.00701,0.00156,0.00078,0.00779
"21790",2998.472,0.34749,0.55292,0.08008,0.00557,0.00279,0.00139,0.00348
"21790",3093.381,0.48996,0.43129,0.06712,0.00317,0.0037,0,0.00211
"21790",3198.997,0.44853,0.48463,0.05548,0.00201,0.00468,0.00067,0
"21790",3356.757,0.42798,0.49383,0.06337,0.00165,0.00247,0.00165,0.00494
"21790",3475.347,0.40712,0.52167,0.05495,0.00851,0.0031,0.00077,0.00077
"21790",3572.703,0.53393,0.38929,0.05536,0.00238,0.00417,0.00179,0.01012
"21790",3663.324,0.46338,0.44598,0.07397,0.00653,0.00363,0,0.0029
"21790",3748.897,0.47146,0.44403,0.06301,0.00593,0.00445,0.00148,0.00222
"21790",3831.779,0.40259,0.53453,0.03884,0.00555,0.00493,0.00247,0.00617
"21790",3916.013,0.39416,0.52987,0.05974,0.00325,0.00325,0,0.00714
"21790",3999.686,0.43261,0.49326,0.06065,0.00337,0.00539,0,0.00135
"21790",4082.307,0.3788,0.53975,0.06787,0.00323,0.00452,0.00065,0.00259
"21790",4166.649,0.34852,0.57394,0.06315,0.0056,0.0048,0,0
"21790",4252.798,0.49428,0.42367,0.06389,0.00269,0.00202,0,0.0074
"21790",4361.512,0.41561,0.47955,0.08625,0.00595,0.00446,0.00149,0.00149
"21790",4427.604,0.48195,0.43953,0.05866,0.00451,0.00361,0.00181,0.00632
"21790",4513.694,0.46882,0.45194,0.06383,0.0066,0.00293,0,0.00367
"21790",4602.384,0.40627,0.50027,0.07367,0.0077,0.00495,0.00055,0.00385
"21790",4691.926,0.47239,0.45058,0.06817,0.00204,0.00204,0,0.00204
"21790",4780.151,0.36158,0.52745,0.09248,0.00418,0.00597,6e-04,0.00716
"21790",4881.638,0.33478,0.58447,0.06894,0.00124,0.00497,0.00124,0.00248
"21790",5044.59,0.41026,0.49963,0.06667,0.00586,0.00733,0,0.00806
"21790",5192.841,0.35095,0.54653,0.07886,0.00394,0.00237,0,0.0071
"21790",5316.378,0.37829,0.53092,0.075,0.00395,0.00132,0.00066,0.00658
"21790",5456.69,0.47229,0.44643,0.06281,0.00677,0.00616,0.00062,0.00246
"21790",5539.409,0.3855,0.52443,0.07328,0.00458,0.00153,0.00153,0.00229
"21790",2267.446,0.41588,0.46635,0.107,0.0074,0,0,0.00067
"21790",2156.659,0.59762,0.33779,0.04974,0.00371,0.00297,0,0.00148
"21790",2006.906,0.62631,0.31465,0.03812,0.00822,0.00299,0.00149,0.00149
"21790",1917.662,0.60066,0.31788,0.05828,0.00596,0.0053,0.00066,0.00596
"21790",1845.686,0.57899,0.34326,0.05045,0.00744,0.00993,0.00331,0.00331
"21790",1763.737,0.59475,0.3265,0.0566,0.00738,0.00246,0.00082,0.00656
"21790",1716.089,0.67058,0.2632,0.04359,0.00587,0.00671,0.00168,0.00168
"21790",1654.331,0.53453,0.36233,0.07892,0.00628,0.00897,0.00179,0.00538
"21790",1592.152,0.47826,0.46351,0.04193,0.00543,0.00543,0.00155,0.00388
"21790",1464.886,0.68579,0.25684,0.03736,0.00801,0.004,0.00133,0.002
"21790",1339.238,0.67585,0.22626,0.06506,0.01114,0.00528,0.00234,0.00469
"21790",1212.741,0.65449,0.25179,0.06275,0.01271,0.00477,0,0.00318
"21790",1086.173,0.66012,0.27112,0.05108,0.00458,0.00131,0.00524,0.00393
"21790",944.827,0.60579,0.30491,0.04023,0.01046,0.00563,0.00161,0.02494
"21790",824.556,0.60492,0.30932,0.04231,0.01487,0.00858,0.00114,0.01429
"21790",653.078,0.68447,0.20955,0.05744,0.01375,0.00566,0.00243,0.01942
"21790",563.133,0.57151,0.31384,0.05501,0.01969,0.00811,0.00463,0.01737
"21790",505.096,0.48965,0.32064,0.08884,0.03741,0.01269,0.00601,0.0354
"21790",477.947,0.49843,0.31947,0.07457,0.03768,0.00942,0.01256,0.03454
"21790",414.622,0.48728,0.25994,0.10572,0.07472,0.0159,0.01351,0.03736
"21790",396.992,0.58691,0.14673,0.07976,0.09707,0.01655,0.01129,0.04816
"21790",343.9,0.52479,0.18926,0.08678,0.10744,0.01157,0.01322,0.05785
"21790",307.834,0.53183,0.26633,0.04606,0.10218,0.0134,0.00503,0.02429
"21790",231.455,0.66255,0.23552,0.02625,0.05174,0.00772,0.00309,0.01004
"21790",5647.647,0.32606,0.53662,0.11479,0.00423,0.00915,0,0.00423
"21790",5756.609,0.3089,0.60013,0.07395,0.00458,0.0072,0,0.00131
"21790",5866.114,0.33333,0.58108,0.07143,0.00257,0.0045,0.00257,0.00129
"21790",5973.173,0.40833,0.48758,0.08932,0.00201,0.00403,0.00067,0.00336
"21790",6073.819,0.3596,0.52442,0.09822,0.0061,0.00333,0,0.00166
"21790",6176.175,0.3784,0.54076,0.06386,0.00611,0.00476,0.00068,0.00136
"21790",6282.678,0.31768,0.59648,0.07117,0.00367,0.0044,0.00147,0.00073
"21790",6389.909,0.30785,0.59138,0.07783,0.00625,0.00139,0.00139,0.00556
"21790",6497.892,0.38897,0.48939,0.10608,0.00283,0.00424,0.00071,0.00141
"21790",6610.367,0.30981,0.57949,0.0951,0.00594,0.00297,0.00074,0.00297
"21790",6725.91,0.42123,0.49493,0.06694,0.00406,0.00473,0.00135,0.0027
"21790",6839.957,0.26213,0.65644,0.06581,0.0039,0.00446,0,0.00167
"21790",6989.452,0.37367,0.53324,0.08178,0.00465,0.00399,0,0.00066
"21790",7092.72,0.29734,0.60034,0.09045,0.00396,0.00226,0,0.0017
"21790",7277.919,0.317,0.59094,0.07275,0.00742,0.0052,0.00074,0.00074
"21790",7385.103,0.3494,0.54639,0.08614,0.00482,0.00542,6e-04,0.0012
"21790",7470.36,0.29116,0.58231,0.11039,0.00775,0.00581,0,0.00065
"21790",7548,0.34013,0.54989,0.0912,0.00805,0.00483,0.00054,0.00161
"21790",7625.437,0.29074,0.59296,0.09404,0.00646,0.00503,0.00503,0.00144
"21790",7701.109,0.32183,0.57895,0.08801,0.00518,0.00086,0,0.00259
"21790",7774.26,0.35372,0.53297,0.10132,0.0036,0.003,6e-04,0.0024
"21790",7916.697,0.32412,0.57084,0.08569,0.00691,0.00346,0.00138,0.00276
"21790",8060.638,0.36381,0.52114,0.08955,0.01368,0.0056,0.00062,0.00373
"21790",8131.682,0.38239,0.51411,0.09207,0.00202,0.0047,0,0
"21790",8202.3,0.3679,0.51207,0.0831,0.00994,0.01278,0.00284,0.00284
"21790",8344.078,0.31202,0.55162,0.11479,0.00847,0.00462,0.00154,0.00462
"21790",8501.701,0.33827,0.52258,0.10733,0.01258,0.00444,0.00074,0.00592
"21790",8623.584,0.35557,0.51994,0.10316,0.01238,0.00069,0,0.00619
"21790",8766.909,0.33385,0.51984,0.12451,0.01012,0.00311,0,0.00156
"21790",8914.445,0.3672,0.47242,0.1357,0.01234,0.0029,0.00145,0.00581
"21790",9064.38,0.3511,0.47586,0.14107,0.01693,0.00752,0.00063,0.00564
"21790",9210.217,0.34798,0.52303,0.09922,0.01701,0.00496,0,0.0078
"21790",9358.969,0.41149,0.4604,0.07609,0.02096,0.0132,0.00388,0.01242
"21790",9540.96,0.3663,0.53718,0.04747,0.01424,0.00791,0.00396,0.02057
"21790",9808.154,0.33768,0.55873,0.03344,0.02692,0.01305,0.00408,0.01387
"21790",9982.774,0.48493,0.45564,0.01895,0.01034,0.00861,0.00258,0.0155
"21790",10146.99,0.53382,0.37762,0.02013,0.02093,0.00644,0.00403,0.0161
"21790",10312.113,0.51842,0.36835,0.01637,0.01774,0.01978,0.00341,0.00546
"21790",10469.706,0.44921,0.36025,0.01514,0.01893,0.01577,0.00505,0.00568
"21790",10619.481,0.46579,0.45837,0.00989,0.01649,0.01401,0.00495,0.00907
"21790",10761.747,0.36288,0.53636,0.01742,0.01894,0.01667,0.00227,0.00833
"21790",11056.938,0.12599,0.71553,0.01981,0.01109,0.01347,0.00158,0.03803
"21790",11357.033,0.13598,0.68221,0.01554,0.01399,0.01709,0.00622,0.02331
"21790",11588.432,0.14969,0.59491,0.0216,0.0216,0.01312,0.00849,0.05015
"44941",13.691,0.0756,0.41237,0.03608,0.08763,0.10137,0.00172,0.04467
"44941",200.288,0.05639,0.49624,0.02444,0.08459,0.06015,0.00188,0.08083
"44941",339.894,0.04533,0.40793,0.02125,0.1119,0.05524,0.00425,0.0949
"44941",465.179,0.04706,0.45378,0.02521,0.07563,0.06891,0.00504,0.08403
"44941",670.718,0.03934,0.49672,0.01967,0.04426,0.03607,0.00328,0.05082
"44941",903.454,0.05503,0.43711,0.02044,0.05503,0.04088,0.00157,0.04874
"44941",1086.287,0.07759,0.44138,0.02931,0.0431,0.04138,0.00172,0.05345
"44941",1355.945,0.05128,0.46667,0.01026,0.04786,0.03419,0.00171,0.06667
"44941",1734.762,0.06228,0.53287,0.01903,0.03633,0.02595,0,0.05882
"44941",1986.259,0.04167,0.55694,0.01667,0.03333,0.03333,0.00139,0.06806
"44941",2195.271,0.07227,0.42857,0.03697,0.03529,0.04874,0.00168,0.04706
"44941",2377.431,0.04897,0.55292,0.02054,0.02844,0.02844,0,0.03791
"44941",2468.927,0.04017,0.44333,0.02582,0.02296,0.02726,0,0.02582
"44941",2555.934,0.08801,0.42033,0.01517,0.02428,0.03794,0.00152,0.01821
"44941",2640.915,0.08533,0.40269,0.02994,0.03593,0.02994,0,0.03743
"44941",2723.944,0.07919,0.49724,0.0221,0.0442,0.02947,0.00184,0.06262
"44941",2805.472,0.07212,0.41026,0.03045,0.03526,0.02724,0,0.03846
"44941",2887.046,0.08052,0.44767,0.05636,0.02093,0.0306,0,0.03543
"44941",3047.856,0.07719,0.48421,0.03509,0.0386,0.0386,0.00175,0.02632
"44941",3199.454,0.06405,0.42504,0.03639,0.0262,0.0524,0,0.02766
"44941",3357.775,0.07107,0.51607,0.03384,0.03384,0.03553,0.00169,0.03384
"44941",3514.876,0.09744,0.35556,0.02735,0.03419,0.03932,0,0.04957
"44941",3678.542,0.08239,0.50889,0.02746,0.01616,0.02585,0,0.01939
"44941",3843.733,0.05061,0.5092,0.03067,0.03528,0.02301,0,0.0184
"44941",4023.778,0.0872,0.4731,0.04267,0.02968,0.03525,0,0.04267
"44941",4220.358,0.05919,0.42056,0.04206,0.01869,0.01558,0,0.01869
"44941",4467.273,0.09302,0.47227,0.04651,0.03041,0.02504,0.00179,0.01431
"44941",4861.032,0.08591,0.49141,0.04124,0.01718,0.01375,0,0.04467
"44941",5099.928,0.06261,0.54146,0.04399,0.02876,0.022,0,0.02876
"44941",5296.744,0.06573,0.39593,0.05477,0.0266,0.01252,0,0.02817
"44941",5480.999,0.07381,0.57118,0.03163,0.01933,0.02988,0,0.01406
"44941",5658.883,0.06217,0.40853,0.05151,0.02131,0.01776,0,0.02664
"44941",5836.316,0.06864,0.41654,0.06708,0.02496,0.01716,0,0.03276
"44941",6016.278,0.07052,0.44123,0.07957,0.01627,0.00542,0,0.01808
"44941",6202.899,0.05709,0.46886,0.08997,0.00519,0.0173,0,0.00692
