"dataset_ID","meantimes","Alisma","Alisma.plantago.aquatica","Alismataceae","Botryococcus","Callitriche","Ceratophyllum","Elatine","Glaucium","Glyceria","Hippophae","Hippophae.rhamnoides","Hippuris","Hippuris.vulgaris","Hottonia.palustris","Hydrocharis","Iris","Isoetes","Isoetes.echinospora","Isoetes.lacustris","Isoetes.setacea","Lemna","Limosella.aquatica","Lingulodinium.machaerophorum","Lobelia.dortmanna","Lycopodiella.inundata","Lythrum","Lythrum.salicaria","Myrica","Myrica.gale","Myricaria","Myricaria.germanica","Myriophyllum","Myriophyllum.alterniflorum","Myriophyllum.spicatum","Myriophyllum.spicatum.M..verticillatum","Myriophyllum.verticillatum","Nuphar","Nuphar.pumila","Nymphaea","Nymphaea.alba","Nymphaeaceae","Osmunda.regalis","Persicaria.amphibia","Phragmites","Plantago.coronopus","Plantago.uniflora","Potamogeton","Ranunculus.trichophyllus","Sagittaria","Salsola.kali","Schoenoplectus.lacustris","Scutellaria","Solanum.dulcamara","Sparganium","Sparganium.emersum","Sparganium.erectum","Stuckenia","Tetraedron.minimum","Trapa","Typha","Typha.angustifolia","Typha.angustifolia.Sparganium","Typha.latifolia","Typhaceae","Utricularia"
"45329",4250.699,NA,NA,NA,"0.00404858299595142",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0.0067476383265857","0.00404858299595142",NA,NA,NA,NA,"0.00134952766531714",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,"0.00944669365721997",NA,NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45329",4417.366,NA,NA,NA,"0.0123762376237624",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0.00742574257425743","0.00371287128712871",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,"0.00247524752475248",NA,"0.0099009900990099",NA,NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0.00123762376237624",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45329",4647.559,NA,NA,NA,"0.00998751560549313",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0.00249687890137328","0.00374531835205993",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,"0.00124843945068664",NA,"0.0199750312109863",NA,NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45329",4866.171,NA,NA,NA,"0.00718390804597701",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0","0.00431034482758621",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,"0.0014367816091954",NA,"0.0158045977011494",NA,NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0.0014367816091954",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45329",5037.901,NA,NA,NA,"0.00563380281690141",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0.00422535211267606","0.00704225352112676",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0.00140845070422535",NA,"0",NA,"0.0169014084507042",NA,NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45329",5200.723,NA,NA,NA,"0.00704225352112676",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0.00704225352112676","0.00140845070422535",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,"0.00140845070422535",NA,NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45329",5367.341,NA,NA,NA,"0.00708215297450425",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0.0169971671388102","0.00424929178470255",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,"0.00141643059490085",NA,"0.0084985835694051",NA,NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45329",5532.448,NA,NA,NA,"0.00578871201157742",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0.0130246020260492","0.00868306801736614",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0.00144717800289436",NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,"0.00723589001447178",NA,NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45329",5707.928,NA,NA,NA,"0.00412654745529574",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0.00825309491059147","0.00137551581843191",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,"0.0178817056396149",NA,NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45329",5986.494,NA,NA,NA,"0.0127713920817369",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0.00383141762452107","0.00127713920817369",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0.00255427841634738",NA,NA,NA,"0",NA,NA,NA,"0",NA,"0.00127713920817369",NA,"0.00766283524904215",NA,NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45329",6181.086,NA,NA,NA,"0.00935672514619883",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0.00818713450292398","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,"0.0210526315789474",NA,NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45329",6366.756,NA,NA,NA,"0.0110024449877751",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0.00366748166259169","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,"0.0183374083129584",NA,NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45329",6551.301,NA,NA,NA,"0.00892857142857143",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0.0038265306122449","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,"0.00127551020408163",NA,"0.0165816326530612",NA,NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45329",6732.309,NA,NA,NA,"0.00515463917525773",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0.00515463917525773","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,"0.0167525773195876",NA,NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45329",6932.501,NA,NA,NA,"0.00416666666666667",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0","0.00277777777777778",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,"0.00138888888888889",NA,NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45329",7220.118,NA,NA,NA,"0.0145502645502645",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0","0.00264550264550265",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,"0.00132275132275132",NA,"0.00264550264550265",NA,NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45329",7405.369,NA,NA,NA,"0.0103896103896104",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0.0012987012987013","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0.0012987012987013",NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,"0.0025974025974026",NA,NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45329",7579.192,NA,NA,NA,"0.0075187969924812",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,"0.0050125313283208",NA,NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0.0012531328320802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45329",7747.386,NA,NA,NA,"0.0128700128700129",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0.00128700128700129",NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,"0.00128700128700129",NA,NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45329",7908.743,NA,NA,NA,"0.00741839762611276",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,"0.00148367952522255",NA,"0.0029673590504451",NA,NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45329",8076.363,NA,NA,NA,"0.0125944584382872",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0.00125944584382872",NA,NA,NA,"0",NA,NA,NA,"0",NA,"0.00125944584382872",NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45329",8277.231,NA,NA,NA,"0.00979192166462668",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,"0.00244798041615667",NA,NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0.00122399020807834",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45329",8404.265,NA,NA,NA,"0.010958904109589",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0","0.00136986301369863",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,"0.00136986301369863",NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45329",8572.084,NA,NA,NA,"0.0110837438423645",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0","0.00123152709359606",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,"0.00246305418719212",NA,NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45329",8741.76,NA,NA,NA,"0.0130796670630202",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0.00356718192627824","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0.00237812128418549",NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45329",8924.943,NA,NA,NA,"0.00720461095100865",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,"0.00576368876080692",NA,NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45329",9142.511,NA,NA,NA,"0.00714285714285714",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0.00119047619047619",NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,"0.00119047619047619",NA,NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45329",9197.665,NA,NA,NA,"0.00673854447439353",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0.00539083557951483","0.00134770889487871",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0.00134770889487871",NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,"0.00404312668463612",NA,NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45329",9250.348,NA,NA,NA,"0.00942126514131898",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0.00134589502018843","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,"0.00134589502018843","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45329",9351.375,NA,NA,NA,"0.0189445196211096",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0.0013531799729364","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,"0.0013531799729364",NA,NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45329",9402.615,NA,NA,NA,"0.013745704467354",NA,NA,NA,NA,NA,NA,"0.0011454753722795",NA,NA,NA,NA,NA,NA,"0","0.00229095074455899",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,"0","0.0011454753722795","0",NA,NA,NA,NA,NA,NA,"0.0011454753722795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45329",9454.291,NA,NA,NA,"0.00386473429951691",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0.00193236714975845","0.000966183574879227",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0.00193236714975845",NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,"0.00193236714975845",NA,NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0.000966183574879227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45329",9559.209,NA,NA,NA,"0.0077319587628866",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0","0.00128865979381443",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0.00128865979381443",NA,NA,NA,"0.00128865979381443",NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45329",9727.958,NA,NA,NA,"0.00610997963340122",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,"0.00305498981670061","0.0010183299389002","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45329",9848.991,NA,NA,NA,"0.00493218249075216",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,"0.00123304562268804","0.00123304562268804","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45329",9960.977,NA,NA,NA,"0.00440528634361234",NA,NA,NA,NA,NA,NA,"0.00110132158590308",NA,NA,NA,NA,NA,NA,"0.00110132158590308","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0.00220264317180617",NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45329",10069.739,NA,NA,NA,"0.00694444444444444",NA,NA,NA,NA,NA,NA,"0.00115740740740741",NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0.00115740740740741",NA,NA,NA,"0",NA,NA,NA,"0",NA,"0.00115740740740741",NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45329",10181.95,NA,NA,NA,"0.00497017892644135",NA,NA,NA,NA,NA,NA,"0.00497017892644135",NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0.00198807157057654",NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,"0.00198807157057654","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45329",10300.098,NA,NA,NA,"0.00757575757575758",NA,NA,NA,NA,NA,NA,"0.00432900432900433",NA,NA,NA,NA,NA,NA,"0.00541125541125541","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0.00108225108225108",NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,"0","0.00108225108225108","0",NA,NA,NA,NA,NA,NA,"0.00216450216450216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45329",10556.246,NA,NA,NA,"0.0212765957446809",NA,NA,NA,NA,NA,NA,"0.00303951367781155",NA,NA,NA,NA,NA,NA,"0.0106382978723404","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45329",10689.244,NA,NA,NA,"0.0256821829855538",NA,NA,NA,NA,NA,NA,"0.00642054574638844",NA,NA,NA,NA,NA,NA,"0.00321027287319422","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,"0","0.00160513643659711","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45329",10875.972,NA,NA,NA,"0.0274442538593482",NA,NA,NA,NA,NA,NA,"0.00343053173241852",NA,NA,NA,NA,NA,NA,"0.00514579759862779","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,"0","0.00171526586620926","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45329",10999.676,NA,NA,NA,"0.0214592274678112",NA,NA,NA,NA,NA,NA,"0.00572246065808298",NA,NA,NA,NA,NA,NA,"0.00429184549356223","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45329",11096.199,NA,NA,NA,"0.0292397660818713",NA,NA,NA,NA,NA,NA,"0.0087719298245614",NA,NA,NA,NA,NA,NA,"0.00146198830409357","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,"0","0.00292397660818713","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45329",11315.978,NA,NA,NA,"0.094847775175644",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45331",10.944,NA,NA,NA,"0.0405643738977072","0",NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0.0493827160493827",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45331",340.204,NA,NA,NA,"0.12998712998713","0",NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0.0643500643500644",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45331",583.699,NA,NA,NA,"0.113548387096774","0",NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0.0232258064516129",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0.00129032258064516",NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45331",864.47,NA,NA,NA,"0.107407407407407","0",NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0.0358024691358025",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0.00123456790123457",NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,"0",NA,NA,NA,"0","0.00123456790123457",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45331",1131.243,NA,NA,NA,"0.0989522700814901","0",NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0.0162980209545984",NA,NA,NA,"0.00116414435389988",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45331",1384,NA,NA,NA,"0.0742526518804243","0",NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0.00964320154291225",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45331",1627.466,NA,NA,NA,"0.0778859527121001","0",NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0.00139082058414465",NA,NA,NA,"0.00556328233657858",NA,NA,NA,NA,NA,"0.00139082058414465",NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45331",1868.095,NA,NA,NA,"0.0849194729136164","0",NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0.00146412884333821",NA,NA,NA,NA,"0","0","0",NA,NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45331",2109.912,NA,NA,NA,"0.0475524475524476","0",NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0.00559440559440559",NA,NA,NA,"0.0027972027972028",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45331",2357.008,NA,NA,NA,"0.107655502392345","0",NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0.00239234449760766",NA,NA,NA,NA,"0.00119617224880383",NA,NA,NA,"0.00119617224880383",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0","0.00119617224880383","0",NA,NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45331",2612.109,NA,NA,NA,"0.0985545335085414","0",NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0.00525624178712221",NA,NA,NA,"0.0026281208935611",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0","0.00131406044678055","0",NA,NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45331",2877.384,NA,NA,NA,"0.114882506527415","0",NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0.00391644908616188",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45331",3187.738,NA,NA,NA,"0.0823401950162514","0",NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0.00541711809317443",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45331",3631.191,NA,NA,NA,"0.0824175824175824","0",NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0.00549450549450549",NA,NA,NA,"0.00274725274725275",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0","0.00137362637362637","0",NA,NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA
